Sample_ID,PC1_0.03008,PC2_0.01143,PC3_0.00354,Super_Population,Population,Population_Description
HG02271,0.7510744529545014,0.950309320995235,-4.21143452116247,AMR,PEL,"Peruvian in Lima, Peru"
HG02272,0.8761791445934796,0.4513206146089195,-3.4534578575436115,AMR,PEL,"Peruvian in Lima, Peru"
HG02274,0.3777665151501455,-0.5214052526121719,-2.243583643193156,AMR,PEL,"Peruvian in Lima, Peru"
HG02275,0.8644555264869799,-0.3149787312468207,-3.178695327343016,AMR,PEL,"Peruvian in Lima, Peru"
HG02277,0.6515483097530546,-0.7577606167151697,-1.2557016763271545,AMR,PEL,"Peruvian in Lima, Peru"
HG02278,0.7697215417033536,0.6472009616337521,-4.012546394032029,AMR,PEL,"Peruvian in Lima, Peru"
HG02281,-1.84244304324086,0.1767712217160732,-0.10979666991981467,AFR,ACB,African Caribbean in Barbados
HG02282,-0.8278776149045867,-0.2434454821507649,-0.2807596952008866,AFR,ACB,African Caribbean in Barbados
HG02283,-1.481843063652345,-0.10915662271016484,0.08991910450076385,AFR,ACB,African Caribbean in Barbados
HG02284,-1.7655852180670275,0.19574329778428973,0.013521747478572786,AFR,ACB,African Caribbean in Barbados
HG02285,0.7164062172956018,0.4056856873696669,-4.070936903357246,AMR,PEL,"Peruvian in Lima, Peru"
HG02286,0.7248132415901355,0.026436087219742527,-2.505410203959195,AMR,PEL,"Peruvian in Lima, Peru"
HG02291,0.7785564016743625,-0.019882466033663688,-3.627286491789454,AMR,PEL,"Peruvian in Lima, Peru"
HG02292,0.7746047963731206,-0.11568856794399085,-3.3631085799459774,AMR,PEL,"Peruvian in Lima, Peru"
HG02298,0.5991119931699919,-0.16290100706728744,-2.783732380215937,AMR,PEL,"Peruvian in Lima, Peru"
HG02299,0.7949318905915027,0.6140058911260943,-4.057958056765801,AMR,PEL,"Peruvian in Lima, Peru"
HG02301,0.8578038732385258,0.6384913223179494,-4.152311022941983,AMR,PEL,"Peruvian in Lima, Peru"
HG02304,0.4497673460860671,0.51756172281485,-2.5050344924967987,AMR,PEL,"Peruvian in Lima, Peru"
HG02307,-1.2950526098162,-0.12943519909662665,-0.059291019589988,AFR,ACB,African Caribbean in Barbados
HG02308,-1.6955523309587055,0.16207229110166502,-0.1773668151984662,AFR,ACB,African Caribbean in Barbados
HG02309,-1.6257827135120926,-0.051295513939091035,0.11714323810042584,AFR,ACB,African Caribbean in Barbados
HG02312,0.6482621658937622,-0.1362330034218113,-2.7905515516234094,AMR,PEL,"Peruvian in Lima, Peru"
HG02314,-1.7442193158873758,0.2836332331675978,-0.13755420739507687,AFR,ACB,African Caribbean in Barbados
HG02315,-1.8232646814434441,0.10518017981782343,-0.2223607455158254,AFR,ACB,African Caribbean in Barbados
HG02317,-1.8157272173370385,0.2290592299519129,-0.026159707652863184,AFR,ACB,African Caribbean in Barbados
HG02318,-1.5885148781785576,0.4112080058573934,0.0404282946498612,AFR,ACB,African Caribbean in Barbados
HG02322,-1.8822745524867632,0.19808058927759567,-0.04730481780266645,AFR,ACB,African Caribbean in Barbados
HG02323,-1.7690362142316167,0.2142807631060928,-0.08034080775309149,AFR,ACB,African Caribbean in Barbados
HG02325,-1.6156071289147536,0.2039329001711408,0.22351351332888708,AFR,ACB,African Caribbean in Barbados
HG02330,-1.6323794531417926,0.2555650883054252,0.16483142099930764,AFR,ACB,African Caribbean in Barbados
HG02332,-0.9239879827328292,-0.32854659664649083,-0.2024021458603507,AFR,ACB,African Caribbean in Barbados
HG02334,-1.2090898612571241,-0.04003025493117142,0.27314926665750106,AFR,ACB,African Caribbean in Barbados
HG02337,-1.841532659093141,0.16143262282553228,-0.1134530566317092,AFR,ACB,African Caribbean in Barbados
HG02339,-1.7161742801216642,0.1510768735384337,0.3187278406402963,AFR,ACB,African Caribbean in Barbados
HG02343,-0.7183370189614399,-0.4401016193938055,-0.07695859922630681,AFR,ACB,African Caribbean in Barbados
HG02345,0.4543646642668242,-0.9014926789253828,-0.5835978955074519,AMR,PEL,"Peruvian in Lima, Peru"
HG02348,0.6356196033529292,-0.30003177309253765,-2.284799914107483,AMR,PEL,"Peruvian in Lima, Peru"
HG02351,0.7508342327806832,1.6006454863008828,0.16632904798594544,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02353,0.651925035493803,1.7170998714465688,0.0663597266392854,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02355,0.7497376744394829,1.6248848951597634,0.3712959956736921,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02356,0.6166505905119828,1.5231933455820232,0.3247674373458874,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02360,0.7874071590934185,1.9109234893033569,0.2325870967331758,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02364,0.755387328418822,1.5556627867073538,0.5145471303362018,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02367,0.648757821451696,1.8605660997804785,0.6479741957988221,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02371,0.7252568204651157,1.6837117785595022,0.5793982469423202,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02373,0.6790051825059121,1.99868213705303,0.03367573965562207,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02374,0.7039864954300179,1.5414319655067623,0.2335073581162504,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02375,0.6596308157214185,1.7921583045992395,-0.5123586405969206,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02379,0.7131254363670779,1.6952299931651051,0.062429379616980175,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02380,0.6745263202310332,2.099149844099203,0.3840548647853899,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02382,0.8004219551727745,1.7856907684435024,0.0028015203778930103,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02383,0.7444708830763387,1.7420368767020165,0.10753452857160688,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02384,0.8466752768810619,1.642170872209649,0.6087724326306038,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02385,0.7917441998203913,1.846567190343968,-0.3915213529424309,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02386,0.8038357615408561,1.9317386795148561,0.12417257422318895,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02389,0.8227946279640256,1.6816060455455926,0.02996279231007353,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02390,0.7154713433716192,1.6799319104391648,-0.09639820931594546,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02391,0.8684046328157595,1.9103646736780069,0.10307846224040576,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02392,0.7206044886110016,1.8136667316124904,0.6370254860241846,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02394,0.7294777240099143,1.6108584953408485,0.12471885650196975,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02395,0.7643507567650037,1.7020296572483211,-0.19326407603527,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02396,0.8470053555829289,1.5665029706632694,-0.01635361524959418,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02397,0.7743793551708946,1.2188163846049924,0.1444213744869548,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02398,0.6896087142744087,1.8822308063074389,0.4742977277216849,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02399,0.6753162483324453,1.6025946622776768,0.1159024589459728,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02401,0.7293111195252104,1.3882227305956123,0.04283635195687989,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02402,0.7245922779327288,1.4846576472142434,0.5571387892404528,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02406,0.7579848032245113,1.4924590722763946,0.14296118071137792,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02407,0.7243828986714671,1.286419546755382,0.6301938461252743,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02408,0.6928678683524772,1.5433717316017843,0.333072714544533,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02409,0.7510732409405492,1.5025657469120322,0.6322280002253254,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02410,0.7504203556292904,1.842297578326996,0.09955754911461044,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG02419,-1.583515015370242,0.17537094079715793,-0.15128132510746095,AFR,ACB,African Caribbean in Barbados
HG02420,-0.9095832512913576,-0.4228498459463775,-0.08275718224916702,AFR,ACB,African Caribbean in Barbados
HG02425,0.6601215300361615,-0.2021334086381481,-2.753520612016384,AMR,PEL,"Peruvian in Lima, Peru"
HG02427,-1.7200477301180832,0.1950931159202844,-0.06947845406485313,AFR,ACB,African Caribbean in Barbados
HG02429,-1.7723275245154193,-0.10569560997084386,-0.165862418530851,AFR,ACB,African Caribbean in Barbados
HG02433,-1.4598436374298545,-0.2375197099070933,0.10554391718778287,AFR,ACB,African Caribbean in Barbados
HG02439,-1.72721899617154,0.2682526089603889,0.035145266172499516,AFR,ACB,African Caribbean in Barbados
HG02442,-1.678556621831029,0.15081516925133925,-0.20055326611862112,AFR,ACB,African Caribbean in Barbados
HG02445,-1.3051050858426876,-0.07641410267532542,-0.3224713825565944,AFR,ACB,African Caribbean in Barbados
HG02449,-1.4843891660819644,0.09389476100340367,-0.3625853810068744,AFR,ACB,African Caribbean in Barbados
HG02450,-1.5716481033139402,0.1174270694414416,0.1738492202612908,AFR,ACB,African Caribbean in Barbados
HG02455,-1.6004200742661978,0.2808594437130313,-0.15141904504268236,AFR,ACB,African Caribbean in Barbados
HG02461,-1.7149308783181365,0.08157164775897313,0.044618253277634766,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02462,-1.5180220398528697,-0.0490272054312426,-0.1321825377818828,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02464,-1.837721436756171,0.17305664797581832,0.025801126848560698,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02465,-1.7419005847514568,0.12703091465704572,0.2745686779133212,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02470,-1.0753266025744013,-0.4751285723847808,0.11332870877371724,AFR,ACB,African Caribbean in Barbados
HG02471,-1.8783277547372768,0.2396175117640451,0.23235995724676914,AFR,ACB,African Caribbean in Barbados
HG02476,-1.305191646278424,-0.11429855549861727,-0.4360905083140967,AFR,ACB,African Caribbean in Barbados
HG02477,-1.8945671921517844,0.2857789437634681,-0.1475228260025858,AFR,ACB,African Caribbean in Barbados
HG02479,-1.7336241651928048,0.068480975412196,0.059849378615466575,AFR,ACB,African Caribbean in Barbados
HG02481,-1.8985034273877759,0.14957737088391934,-0.4044661655945724,AFR,ACB,African Caribbean in Barbados
HG02484,-1.6720388315857648,0.38919438646675136,-0.3775893880807992,AFR,ACB,African Caribbean in Barbados
HG02485,-1.6793609386810886,0.23416575010418275,0.202137698925522,AFR,ACB,African Caribbean in Barbados
HG02489,-1.0970926760143165,-0.09394973316103836,-0.3947495358862623,AFR,ACB,African Caribbean in Barbados
HG02490,0.541225671374703,-0.16148000793751915,0.8680826687298728,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02491,0.4632825658316035,-0.2761298953811303,1.3238028455978517,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02493,0.570122122942788,-0.5800597199744364,0.5282957954110971,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02494,0.3233958997054453,-0.6004555966054773,1.2228709048814577,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02496,-1.875431184957329,0.14143423043271286,0.20161867062601413,AFR,ACB,African Caribbean in Barbados
HG02497,-1.6357120312289746,0.2156155892667337,0.01678894038143659,AFR,ACB,African Caribbean in Barbados
HG02501,-1.731044938456917,0.012366711550886705,-0.09178057509269684,AFR,ACB,African Caribbean in Barbados
HG02502,-1.5362902558441531,0.2260824520029925,-0.16732250573942142,AFR,ACB,African Caribbean in Barbados
HG02505,-1.7955725251444374,0.1753953457970147,-0.4408652102720175,AFR,ACB,African Caribbean in Barbados
HG02508,-1.6257326901093172,0.19517555740419126,-0.04870033789852276,AFR,ACB,African Caribbean in Barbados
HG02511,-1.4377439640366367,-0.04085773091108201,0.0013399523851287975,AFR,ACB,African Caribbean in Barbados
HG02512,0.7798867329733257,1.64349771921398,0.17762612406266262,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
HG02513,0.712616278147552,1.5912607178501328,0.05114018251362197,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
HG02521,0.6503194219150046,1.8337114948173288,-0.2373549463215181,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
HG02522,0.6570918111918147,1.0844285891464374,0.7597943650087693,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
HG02536,0.016818692376186446,-1.061905681899375,0.3365018048491684,AFR,ACB,African Caribbean in Barbados
HG02537,-1.6523025064728296,0.19904590986704807,-0.3616386941942288,AFR,ACB,African Caribbean in Barbados
HG02541,-1.3817827922165171,0.3276020371236651,0.03676904923974725,AFR,ACB,African Caribbean in Barbados
HG02545,-1.5397951072287186,0.11770003962501867,-0.3697938277241967,AFR,ACB,African Caribbean in Barbados
HG02546,-1.302332444369906,-0.3716125702975929,0.21746438325328774,AFR,ACB,African Caribbean in Barbados
HG02549,-0.8983591820378863,-0.5426145176330618,0.0958040569195354,AFR,ACB,African Caribbean in Barbados
HG02554,-0.7625514478744767,-0.36120036823994667,-0.723307706393547,AFR,ACB,African Caribbean in Barbados
HG02555,-1.7369898496498364,0.2575008408709787,0.2940655557275602,AFR,ACB,African Caribbean in Barbados
HG02557,-1.01308344322768,0.03146642767478415,0.28137123989311585,AFR,ACB,African Caribbean in Barbados
HG02558,-1.4411334738547092,0.11518837056449835,-0.0672612873371076,AFR,ACB,African Caribbean in Barbados
HG02561,-1.6763903545861,0.20054889344719595,0.29348798757136424,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02562,-1.608331537094796,0.27268668268354285,0.19253989206638492,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02568,-1.6494728537956318,-0.03191999996976126,0.15646522526486994,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02570,-1.6365234825073605,0.2307554417240157,0.02295798854649071,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02571,-1.718703642527307,0.28469596813476344,0.06435391070517718,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02573,-1.5916399121356417,0.359299253494958,-0.016897927324352274,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02574,-1.7629951214487969,0.1418212872319322,-0.1848540526006063,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02577,-1.8106986790708601,0.11470682148494132,-0.07988639286053258,AFR,ACB,African Caribbean in Barbados
HG02580,-0.6342725205291158,-0.5847926108718196,0.4248842741959405,AFR,ACB,African Caribbean in Barbados
HG02582,-1.7375281525847026,0.17449045755805473,0.11512742644363305,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02583,-1.8230276016064104,-0.020564990531437385,0.03130808596170879,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02585,-1.6366641153861878,0.1309684383836592,0.07527531471946773,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02586,-1.6840308824808738,0.09293365110723764,0.032941621124866184,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02588,-1.6472221017911537,0.26436125482632483,0.014265488192952624,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02589,-1.8043582239452496,0.000620518432878097,0.17111301989701488,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02594,-1.5935153572026028,0.07456701239609287,-0.3059882756334042,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02595,-1.771898566457662,0.2522312879622405,0.19430736485067784,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02597,0.537483082767372,-0.8216426269948099,0.4947216617435629,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02600,0.5398206956778339,-0.117918189561585,2.0406338852466512,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02601,0.4965191018087074,-0.4868566137212179,0.9642041782289116,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02603,0.5254683964328181,-0.7194958703375354,1.3895618542669204,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02604,0.6511771375121961,-0.6292602863389044,1.1044602000604389,SAS,PJL,"Punjabi in Lahore,Pakistan"
HG02610,-1.7874454696699056,0.22088956708235705,-0.2720700099637133,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02611,-1.7985824524211391,0.1612830953979703,0.007825970631744669,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02613,-1.4255754424271692,0.11066143633572284,0.01012209153954258,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02614,-1.7542389125788815,0.1895357160581185,-0.07771409878990486,AFR,GWD,"Gambian in Western Division, The Gambia"
HG02620,-1.5731163273011304,0.19809091270383106,0.1110412312802886,AFR,GWD,"Gambian in Western Division, The Gambia"
